PinCode,MccCode,Pincode_Mcccode,RegionName
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
301712,1802,3017121802,RAI
301712,1802,3017121802,RAI
301712,1802,3017121802,RAI
301712,1802,3017121802,RAI
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
302001,303,302001303,RAI
302001,303,302001303,RAI
332315,470,332315470,RAI
332031,481,332031481,RAI
321633,1444,3216331444,RAI
301001,1444,3010011444,RAI
301414,1444,3014141444,RAI
321609,1444,3216091444,RAI
321609,1444,3216091444,RAI
321609,1444,3216091444,RAI
301035,1444,3010351444,RAI
303315,1444,3033151444,RAI
301409,1444,3014091444,RAI
303315,1444,3033151444,RAI
303315,1444,3033151444,RAI
303315,1444,3033151444,RAI
301406,1444,3014061444,RAI
301406,1444,3014061444,RAI
301406,1444,3014061444,RAI
321607,1444,3216071444,RAI
301406,1444,3014061444,RAI
301401,2125,3014012125,RAI
301402,1802,3014021802,RAI
301402,1802,3014021802,RAI
301407,1802,3014071802,RAI
301407,1802,3014071802,RAI
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
301427,1802,3014271802,RAI
301427,1802,3014271802,RAI
301427,1802,3014271802,RAI
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
301407,1802,3014071802,RAI
301407,1802,3014071802,RAI
301404,1802,3014041802,RAI
301404,1802,3014041802,RAI
301402,1802,3014021802,RAI
301402,1802,3014021802,RAI
301402,1802,3014021802,RAI
301402,1802,3014021802,RAI
148024,1443,1480241443,RAI
148024,1443,1480241443,RAI
148025,1443,1480251443,RAI
148020,1443,1480201443,RAI
148021,1443,1480211443,RAI
148020,1443,1480201443,RAI
301412,1802,3014121802,RAI
148020,1443,1480201443,RAI
301402,1802,3014021802,RAI
148020,1443,1480201443,RAI
148025,1443,1480251443,RAI
301402,1802,3014021802,RAI
148020,1443,1480201443,RAI
148020,1443,1480201443,RAI
148026,1442,1480261442,RAI
250341,1440,2503411440,RAI
250341,1440,2503411440,RAI
147101,1442,1471011442,RAI
147101,151,147101151,RAI
250341,1440,2503411440,RAI
147101,154,147101154,RAI
147101,122,147101122,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
151502,1436,1515021436,RAI
533437,219,533437219,VIJAYAWADA
533450,217,533450217,VIJAYAWADA
533440,218,533440218,VIJAYAWADA
533437,215,533437215,VIJAYAWADA
534448,430,534448430,VIJAYAWADA
534312,431,534312431,VIJAYAWADA
534313,123,534313123,VIJAYAWADA
534313,103,534313103,VIJAYAWADA
534318,740,534318740,VIJAYAWADA
534318,741,534318741,VIJAYAWADA
534318,742,534318742,VIJAYAWADA
534318,743,534318743,VIJAYAWADA
534318,743,534318743,VIJAYAWADA
534316,737,534316737,VIJAYAWADA
534318,736,534318736,VIJAYAWADA
534134,563,534134563,VIJAYAWADA
534134,564,534134564,VIJAYAWADA
533406,657,533406657,VIJAYAWADA
533449,423,533449423,VIJAYAWADA
533446,821,533446821,VIJAYAWADA
533446,822,533446822,VIJAYAWADA
533446,823,533446823,VIJAYAWADA
517325,1085,5173251085,TIRUPATI
517247,1586,5172471586,TIRUPATI
321633,107,321633107,RAI
301413,115,301413115,RAI
301413,144,301413144,RAI
301413,146,301413146,RAI
301406,247,301406247,RAI
321633,267,321633267,RAI
321633,267,321633267,RAI
301414,263,301414263,RAI
301001,254,301001254,RAI
301001,266,301001266,RAI
301001,258,301001258,RAI
533340,149,533340149,VIJAYAWADA
533346,322,533346322,VIJAYAWADA
301035,251,301035251,RAI
151501,1436,1515011436,RAI
151501,1436,1515011436,RAI
151501,1436,1515011436,RAI
151501,1436,1515011436,RAI
515211,5277,5152115277,TIRUPATI
561228,5645,5612285645,TIRUPATI
148020,1443,1480201443,RAI
517391,1063,5173911063,TIRUPATI
517370,1630,5173701630,TIRUPATI
517370,1633,5173701633,TIRUPATI
517370,1634,5173701634,TIRUPATI
563161,1635,5631611635,TIRUPATI
563134,1636,5631341636,TIRUPATI
563134,1637,5631341637,TIRUPATI
517370,1638,5173701638,TIRUPATI
517351,1640,5173511640,TIRUPATI
517418,1641,5174181641,TIRUPATI
517370,1642,5173701642,TIRUPATI
517391,1643,5173911643,TIRUPATI
517391,1643,5173911643,TIRUPATI
517391,1644,5173911644,TIRUPATI
517391,1645,5173911645,TIRUPATI
517391,1610,5173911610,TIRUPATI
517391,1610,5173911610,TIRUPATI
515722,600,515722600,TIRUPATI
515002,599,515002599,TIRUPATI
515661,601,515661601,TIRUPATI
515003,602,515003602,TIRUPATI
515751,605,515751605,TIRUPATI
301035,251,301035251,RAI
321609,170,321609170,RAI
151501,103,151501103,RAI
151501,269,151501269,RAI
148020,1443,1480201443,RAI
148020,1443,1480201443,RAI
148024,1443,1480241443,RAI
148024,1443,1480241443,RAI
148024,1443,1480241443,RAI
533406,657,533406657,VIJAYAWADA
533408,655,533408655,VIJAYAWADA
533450,227,533450227,VIJAYAWADA
533445,244,533445244,VIJAYAWADA
533005,502,533005502,VIJAYAWADA
533408,627,533408627,VIJAYAWADA
533446,107,533446107,VIJAYAWADA
533446,107,533446107,VIJAYAWADA
148020,1443,1480201443,RAI
148020,1443,1480201443,RAI
148020,1443,1480201443,RAI
148020,1443,1480201443,RAI
148020,1443,1480201443,RAI
148020,1443,1480201443,RAI
148020,1443,1480201443,RAI
517194,709,517194709,TIRUPATI
517193,716,517193716,TIRUPATI
517131,711,517131711,TIRUPATI
517102,712,517102712,TIRUPATI
515101,129,515101129,TIRUPATI
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
515101,158,515101158,TIRUPATI
515672,165,515672165,TIRUPATI
517124,717,517124717,TIRUPATI
517194,718,517194718,TIRUPATI
517112,714,517112714,TIRUPATI
517194,715,517194715,TIRUPATI
515641,175,515641175,TIRUPATI
515671,176,515671176,TIRUPATI
515641,178,515641178,TIRUPATI
515722,179,515722179,TIRUPATI
515221,180,515221180,TIRUPATI
515641,181,515641181,TIRUPATI
517113,1200,5171131200,TIRUPATI
517213,689,517213689,TIRUPATI
517113,1710,5171131710,TIRUPATI
517192,296,517192296,TIRUPATI
517113,826,517113826,TIRUPATI
517113,781,517113781,TIRUPATI
517113,775,517113775,TIRUPATI
517113,776,517113776,TIRUPATI
517113,779,517113779,TIRUPATI
517113,779,517113779,TIRUPATI
517113,778,517113778,TIRUPATI
517193,818,517193818,TIRUPATI
517193,815,517193815,TIRUPATI
517193,820,517193820,TIRUPATI
301407,1802,3014071802,RAI
301407,1802,3014071802,RAI
151501,103,151501103,RAI
151501,103,151501103,RAI
151501,584,151501584,RAI
151501,584,151501584,RAI
151501,269,151501269,RAI
151501,269,151501269,RAI
151501,269,151501269,RAI
151501,584,151501584,RAI
151501,581,151501581,RAI
151501,248,151501248,RAI
151501,339,151501339,RAI
151501,567,151501567,RAI
151501,525,151501525,RAI
151501,537,151501537,RAI
151501,206,151501206,RAI
151501,527,151501527,RAI
151501,584,151501584,RAI
151501,528,151501528,RAI
151501,528,151501528,RAI
151501,570,151501570,RAI
151501,569,151501569,RAI
151501,539,151501539,RAI
151501,540,151501540,RAI
151501,577,151501577,RAI
524309,922,524309922,ONGOLE
151501,537,151501537,RAI
301701,1802,3017011802,RAI
148023,1443,1480231443,RAI
148020,1443,1480201443,RAI
148020,1443,1480201443,RAI
148020,1443,1480201443,RAI
517569,396,517569396,ONGOLE
517569,396,517569396,ONGOLE
524132,401,524132401,ONGOLE
303315,203,303315203,RAI
321609,238,321609238,RAI
301409,182,301409182,RAI
301409,187,301409187,RAI
301409,195,301409195,RAI
301409,196,301409196,RAI
301406,268,301406268,RAI
301030,269,301030269,RAI
301406,136,301406136,RAI
524404,400,524404400,ONGOLE
148020,1443,1480201443,RAI
148020,1443,1480201443,RAI
524315,127,524315127,ONGOLE
516217,487,516217487,ONGOLE
523336,387,523336387,ONGOLE
523336,387,523336387,ONGOLE
534156,566,534156566,VIJAYAWADA
533255,238,533255238,VIJAYAWADA
533262,239,533262239,VIJAYAWADA
521133,975,521133975,VIJAYAWADA
534134,119,534134119,VIJAYAWADA
533446,107,533446107,VIJAYAWADA
534449,336,534449336,VIJAYAWADA
533446,107,533446107,VIJAYAWADA
422605,113,422605113,SANGVI
422605,115,422605115,SANGVI
422605,115,422605115,SANGVI
422605,116,422605116,SANGVI
515144,257,515144257,TIRUPATI
515154,542,515154542,TIRUPATI
515114,596,515114596,TIRUPATI
533440,220,533440220,VIJAYAWADA
515133,597,515133597,TIRUPATI
515133,601,515133601,TIRUPATI
515511,603,515511603,TIRUPATI
632203,45,63220345,TIRUPATI
632202,70,63220270,TIRUPATI
632106,71,63210671,TIRUPATI
632106,90,63210690,TIRUPATI
632204,92,63220492,TIRUPATI
632202,94,63220294,TIRUPATI
523303,628,523303628,VIJAYAWADA
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
301401,1802,3014011802,RAI
303315,175,303315175,RAI
301402,1802,3014021802,RAI
301413,187,301413187,RAI
301413,187,301413187,RAI
301403,1802,3014031802,RAI
301407,1802,3014071802,RAI
301407,1802,3014071802,RAI
301407,1802,3014071802,RAI
301427,1802,3014271802,RAI
301427,1802,3014271802,RAI
522256,218,522256218,VIJAYAWADA
534448,430,534448430,VIJAYAWADA
503246,1745,5032461745,HYDERABAD-2
301407,1802,3014071802,RAI
301407,1802,3014071802,RAI
148020,1443,1480201443,RAI
507303,368,507303368,VIJAYAWADA
507164,606,507164606,VIJAYAWADA
534134,563,534134563,VIJAYAWADA
534134,564,534134564,VIJAYAWADA
123456,323,123456323,VIJAYAWADA
524223,338,524223338,ONGOLE
516217,487,516217487,ONGOLE
516217,487,516217487,ONGOLE
524315,127,524315127,ONGOLE
523336,387,523336387,ONGOLE
523240,771,523240771,ONGOLE
524127,235,524127235,ONGOLE
524222,133,524222133,ONGOLE
524222,134,524222134,ONGOLE
516203,130,516203130,ONGOLE
524312,288,524312288,ONGOLE
524312,288,524312288,ONGOLE
524225,337,524225337,ONGOLE
534462,336,534462336,VIJAYAWADA
521214,640,521214640,VIJAYAWADA
507303,641,507303641,VIJAYAWADA
507301,236,507301236,VIJAYAWADA
534460,512,534460512,VIJAYAWADA
534111,277,534111277,VIJAYAWADA
534451,409,534451409,VIJAYAWADA
534112,410,534112410,VIJAYAWADA
521456,781,521456781,VIJAYAWADA
521456,756,521456756,VIJAYAWADA
521178,457,521178457,VIJAYAWADA
507306,338,507306338,VIJAYAWADA
517214,741,517214741,TIRUPATI
517193,706,517193706,TIRUPATI
517214,773,517214773,TIRUPATI
517113,777,517113777,TIRUPATI
517192,782,517192782,TIRUPATI
517193,822,517193822,TIRUPATI
517192,819,517192819,TIRUPATI
517113,2530,5171132530,TIRUPATI
534467,519,534467519,VIJAYAWADA
534467,519,534467519,VIJAYAWADA
534461,606,534461606,VIJAYAWADA
533216,503,533216503,VIJAYAWADA
517419,1209,5174191209,TIRUPATI
517419,1205,5174191205,TIRUPATI
517419,1204,5174191204,TIRUPATI
517002,3,5170023,TIRUPATI
517002,380,517002380,TIRUPATI
517421,551,517421551,TIRUPATI
517403,856,517403856,TIRUPATI
517590,135,517590135,TIRUPATI
517591,222,517591222,TIRUPATI
517591,223,517591223,TIRUPATI
517586,224,517586224,TIRUPATI
517586,225,517586225,TIRUPATI
517586,226,517586226,TIRUPATI
517586,227,517586227,TIRUPATI
517586,228,517586228,TIRUPATI
517586,229,517586229,TIRUPATI
517590,230,517590230,TIRUPATI
517590,231,517590231,TIRUPATI
517589,232,517589232,TIRUPATI
517591,233,517591233,TIRUPATI
517125,1090,5171251090,TIRUPATI
517125,1194,5171251194,TIRUPATI
517125,1196,5171251196,TIRUPATI
517125,1208,5171251208,TIRUPATI
517132,1195,5171321195,TIRUPATI
517132,1197,5171321197,TIRUPATI
517419,1057,5174191057,TIRUPATI
517419,1206,5174191206,TIRUPATI
517419,1207,5174191207,TIRUPATI
517419,1687,5174191687,TIRUPATI
517421,1201,5174211201,TIRUPATI
517421,1202,5174211202,TIRUPATI
632514,1200,6325141200,TIRUPATI
632514,1203,6325141203,TIRUPATI
534425,376,534425376,VIJAYAWADA
515301,5646,5153015646,TIRUPATI
515201,5647,5152015647,TIRUPATI
561208,5648,5612085648,TIRUPATI
534318,745,534318745,VIJAYAWADA
534426,849,534426849,VIJAYAWADA
534313,137,534313137,VIJAYAWADA
151501,1436,1515011436,RAI
522259,273,522259273,VIJAYAWADA
151501,587,151501587,RAI
151501,308,151501308,RAI
151501,547,151501547,RAI
521120,774,521120774,VIJAYAWADA
515133,604,515133604,TIRUPATI
515133,429,515133429,TIRUPATI
517234,1200,5172341200,TIRUPATI
521109,350,521109350,VIJAYAWADA
521111,362,521111362,VIJAYAWADA
521105,593,521105593,VIJAYAWADA
521105,594,521105594,VIJAYAWADA
521101,380,521101380,VIJAYAWADA
500016,4215,5000164215,HYDERABAD-1
500014,1234,5000141234,HYDERABAD-2
509408,515,509408515,HYDERABAD-1
501509,701,501509701,HYDERABAD-1
501509,702,501509702,HYDERABAD-1
500079,703,500079703,HYDERABAD-1
501509,704,501509704,HYDERABAD-1
301001,224,301001224,RAI
501509,705,501509705,HYDERABAD-1
501359,428,501359428,HYDERABAD-1
508105,1796,5081051796,HYDERABAD-2
508105,1796,5081051796,HYDERABAD-2
563113,6393,5631136393,KRISHNAGIRI
517423,6395,5174236395,KRISHNAGIRI
517423,6395,5174236395,KRISHNAGIRI
517423,6396,5174236396,KRISHNAGIRI
563121,6397,5631216397,KRISHNAGIRI
563121,6399,5631216399,KRISHNAGIRI
631205,117,631205117,TIRUPATI
631207,507,631207507,TIRUPATI
631205,512,631205512,TIRUPATI
631202,508,631202508,TIRUPATI
631202,509,631202509,TIRUPATI
631202,509,631202509,TIRUPATI
534217,567,534217567,VIJAYAWADA
534134,169,534134169,VIJAYAWADA
509228,233,509228233,HYDERABAD-1
585421,235,585421235,HYDERABAD-1
509321,314,509321314,HYDERABAD-1
509350,304,509350304,HYDERABAD-1
509235,410,509235410,HYDERABAD-1
509334,314,509334314,HYDERABAD-1
509128,507,509128507,HYDERABAD-1
509202,105,509202105,HYDERABAD-1
509408,301,509408301,HYDERABAD-1
509120,623,509120623,HYDERABAD-1
533432,1405,5334321405,VIJAYAWADA
503120,1745,5031201745,HYDERABAD-2
534426,833,534426833,VIJAYAWADA
534426,849,534426849,VIJAYAWADA
533001,190,533001190,VIJAYAWADA
521214,210,521214210,VIJAYAWADA
534456,254,534456254,VIJAYAWADA
522256,513,522256513,VIJAYAWADA
522647,443,522647443,VIJAYAWADA
522647,150,522647150,VIJAYAWADA
533213,357,533213357,VIJAYAWADA
301001,224,301001224,RAI
637206,1712,6372061712,KRISHNAGIRI
637207,1712,6372071712,KRISHNAGIRI
637207,1712,6372071712,KRISHNAGIRI
507301,221,507301221,VIJAYAWADA
507306,231,507306231,VIJAYAWADA
522617,133,522617133,VIJAYAWADA
637206,1712,6372061712,KRISHNAGIRI
637206,1712,6372061712,KRISHNAGIRI
503120,513,503120513,HYDERABAD-2
503120,514,503120514,HYDERABAD-2
508116,208,508116208,HYDERABAD-2
521185,622,521185622,VIJAYAWADA
521185,456,521185456,VIJAYAWADA
534427,549,534427549,VIJAYAWADA
521120,768,521120768,VIJAYAWADA
522268,174,522268174,VIJAYAWADA
522256,320,522256320,VIJAYAWADA
522268,168,522268168,VIJAYAWADA
301001,224,301001224,RAI
301406,276,301406276,RAI
301414,134,301414134,RAI
636809,1425,6368091425,KRISHNAGIRI
636704,1425,6367041425,KRISHNAGIRI
636704,1425,6367041425,KRISHNAGIRI
534401,251,534401251,VIJAYAWADA
637207,1712,6372071712,KRISHNAGIRI
637207,1712,6372071712,KRISHNAGIRI
563146,2663,5631462663,TIRUPATI
601604,1203,6016041203,KRISHNAGIRI
604601,1203,6046011203,KRISHNAGIRI
604601,954,604601954,KRISHNAGIRI
606752,951,606752951,KRISHNAGIRI
606611,957,606611957,KRISHNAGIRI
502334,397,502334397,HYDERABAD-2
606902,1203,6069021203,KRISHNAGIRI
606902,1203,6069021203,KRISHNAGIRI
604601,1203,6046011203,KRISHNAGIRI
606611,1203,6066111203,KRISHNAGIRI
606752,1203,6067521203,KRISHNAGIRI
606611,1203,6066111203,KRISHNAGIRI
604601,477,604601477,KRISHNAGIRI
604201,944,604201944,KRISHNAGIRI
604201,948,604201948,KRISHNAGIRI
637018,1212,6370181212,KRISHNAGIRI
637018,1212,6370181212,KRISHNAGIRI
606603,1203,6066031203,KRISHNAGIRI
301412,1802,3014121802,RAI
301412,1802,3014121802,RAI
301412,2701,3014122701,RAI
301412,2705,3014122705,RAI
301412,2702,3014122702,RAI
533256,204,533256204,VIJAYAWADA
332031,311,332031311,RAI
604601,1203,6046011203,KRISHNAGIRI
301427,442,301427442,RAI
301427,442,301427442,RAI
301407,556,301407556,RAI
301402,577,301402577,RAI
301407,581,301407581,RAI
301407,902,301407902,RAI
301407,916,301407916,RAI
301402,1223,3014021223,RAI
301402,1615,3014021615,RAI
301427,1622,3014271622,RAI
301404,1643,3014041643,RAI
301404,1643,3014041643,RAI
301404,1644,3014041644,RAI
301404,1647,3014041647,RAI
301404,1648,3014041648,RAI
301404,2101,3014042101,RAI
301404,2105,3014042105,RAI
301712,2106,3017122106,RAI
301714,2111,3017142111,RAI
301709,2112,3017092112,RAI
301709,2113,3017092113,RAI
301709,2114,3017092114,RAI
301401,2135,3014012135,RAI
301401,2135,3014012135,RAI
123501,2136,1235012136,RAI
123501,2137,1235012137,RAI
301403,2306,3014032306,RAI
301401,2309,3014012309,RAI
301401,2320,3014012320,RAI
301403,2320,3014032320,RAI
301403,2323,3014032323,RAI
301427,172,301427172,RAI
301427,172,301427172,RAI
301701,622,301701622,RAI
301701,622,301701622,RAI
606752,960,606752960,KRISHNAGIRI
604152,1203,6041521203,KRISHNAGIRI
621315,1336,6213151336,KRISHNAGIRI
533256,204,533256204,VIJAYAWADA
522660,460,522660460,VIJAYAWADA
522647,237,522647237,VIJAYAWADA
522649,701,522649701,VIJAYAWADA
522649,702,522649702,VIJAYAWADA
522647,801,522647801,VIJAYAWADA
522649,399,522649399,VIJAYAWADA
522649,398,522649398,VIJAYAWADA
522649,348,522649348,VIJAYAWADA
321633,274,321633274,RAI
321633,274,321633274,RAI
624802,827,624802827,KRISHNAGIRI
415523,104,415523104,SANGVI
415523,103,415523103,SANGVI
415523,105,415523105,SANGVI
634306,208,634306208,KRISHNAGIRI
621311,232,621311232,KRISHNAGIRI
415523,1705,4155231705,SANGVI
621311,799,621311799,KRISHNAGIRI
621315,1316,6213151316,KRISHNAGIRI
321606,152,321606152,RAI
606755,1203,6067551203,KRISHNAGIRI
606755,1203,6067551203,KRISHNAGIRI
606755,1203,6067551203,KRISHNAGIRI
606755,1203,6067551203,KRISHNAGIRI
606804,1203,6068041203,KRISHNAGIRI
604601,1203,6046011203,KRISHNAGIRI
606806,1203,6068061203,KRISHNAGIRI
606806,1203,6068061203,KRISHNAGIRI
606755,1203,6067551203,KRISHNAGIRI
606755,1203,6067551203,KRISHNAGIRI
606806,1203,6068061203,KRISHNAGIRI
606806,1203,6068061203,KRISHNAGIRI
624306,208,624306208,KRISHNAGIRI
606804,1203,6068041203,KRISHNAGIRI
502313,1666,5023131666,HYDERABAD-2
624801,1348,6248011348,KRISHNAGIRI
502131,1666,5021311666,HYDERABAD-2
533262,240,533262240,VIJAYAWADA
534425,554,534425554,VIJAYAWADA
533468,344,533468344,VIJAYAWADA
508101,1001,5081011001,HYDERABAD-2
332315,438,332315438,RAI
606752,960,606752960,KRISHNAGIRI
301407,1759,3014071759,RAI
301407,1760,3014071760,RAI
301412,1761,3014121761,RAI
502247,1638,5022471638,HYDERABAD-2
606611,1203,6066111203,KRISHNAGIRI
413110,1234,4131101234,SANGVI
413110,1603,4131101603,SANGVI
507160,751,507160751,HYDERABAD-2
507160,722,507160722,HYDERABAD-2
507160,737,507160737,HYDERABAD-2
507160,737,507160737,HYDERABAD-2
507160,753,507160753,HYDERABAD-2
507160,797,507160797,HYDERABAD-2
508206,505,508206505,HYDERABAD-2
507158,396,507158396,HYDERABAD-2
508206,151,508206151,HYDERABAD-2
508206,394,508206394,HYDERABAD-2
508212,254,508212254,HYDERABAD-2
521125,126,521125126,VIJAYAWADA
521328,108,521328108,VIJAYAWADA
508206,579,508206579,HYDERABAD-2
508206,579,508206579,HYDERABAD-2
508238,451,508238451,HYDERABAD-2
301407,1759,3014071759,RAI
301407,1760,3014071760,RAI
301407,1760,3014071760,RAI
301412,1761,3014121761,RAI
123501,2138,1235012138,RAI
123501,2139,1235012139,RAI
301401,2140,3014012140,RAI
123501,2141,1235012141,RAI
502117,O384,502117O384,HYDERABAD-2
508105,1002,5081051002,HYDERABAD-2
508115,114,508115114,HYDERABAD-2
508115,414,508115414,HYDERABAD-2
413304,119,413304119,SANGVI
413304,119,413304119,SANGVI
501401,126,501401126,HYDERABAD-2
501401,127,501401127,HYDERABAD-2
501401,128,501401128,HYDERABAD-2
501401,129,501401129,HYDERABAD-2
500078,207,500078207,HYDERABAD-2
500078,605,500078605,HYDERABAD-2
500078,610,500078610,HYDERABAD-2
500078,610,500078610,HYDERABAD-2
500078,706,500078706,HYDERABAD-2
500078,706,500078706,HYDERABAD-2
